-3.233043670654296875e+00,2.378903388977050781e+00
-2.483924329280853271e-01,3.944517612457275391e+00
-2.025060844421386719e+01,-8.706092834472656250e+01
2.772513926029205322e-01,-2.531918907165527344e+01
-3.506325149536132812e+01,-4.271872043609619141e+00
4.850181961059570312e+01,-1.543999195098876953e+01
2.375699996948242188e+00,-1.465123367309570312e+01
1.831618845462799072e-01,-3.664004087448120117e+00
-6.259543418884277344e+00,1.482001423835754395e+00
-9.680216312408447266e-01,-3.770693302154541016e+00
-4.144139289855957031e+00,-6.511897277832031250e+01
-4.067882156372070312e+01,-3.113809776306152344e+01
1.097463726997375488e+00,-2.873248863220214844e+01
-2.950566709041595459e-01,-4.435704708099365234e+00
1.404148387908935547e+01,-2.421146392822265625e+01
-7.065577983856201172e+00,3.010195970535278320e+00
-5.959891080856323242e-01,-2.257526206970214844e+01
-1.291452312469482422e+01,-5.869676589965820312e+01
9.075139045715332031e+00,-4.468178272247314453e+00
1.620630860328674316e+00,-2.305772590637207031e+01
-3.171494245529174805e+00,-8.045074462890625000e+01
5.076269149780273438e+00,-5.911364555358886719e+00
1.930249929428100586e+00,-2.998984575271606445e+00
2.891817808151245117e+00,-1.060803794860839844e+01
3.050016975402832031e+01,1.652165794372558594e+01
9.204347229003906250e+01,-1.070058727264404297e+01
-2.010509669780731201e-01,3.050817489624023438e+00
-8.039960479736328125e+01,-9.325486183166503906e+00
4.951370239257812500e+00,-2.323520088195800781e+01
2.792014360427856445e+00,-6.343595504760742188e+00
-2.710203933715820312e+01,-8.612326049804687500e+01
-9.287294149398803711e-01,2.703990936279296875e+00
-7.798046112060546875e+00,-5.294337081909179688e+01
-6.604032897949218750e+01,-4.915998458862304688e+00
2.722549676895141602e+00,-2.770195198059082031e+01
4.400938034057617188e+00,-1.988163185119628906e+01
-3.954448461532592773e+00,-2.496444892883300781e+01
1.086278724670410156e+01,-1.618667221069335938e+01
3.459290742874145508e+00,-3.473654556274414062e+01
3.035796880722045898e+00,-2.109542465209960938e+01
8.967750549316406250e+00,-1.086109542846679688e+01
5.531684875488281250e+01,-1.163526821136474609e+01
4.539830017089843750e+01,1.451226329803466797e+01
2.384299516677856445e+00,-2.272373008728027344e+01
1.366419911384582520e+00,-2.128156280517578125e+01
-5.079216766357421875e+01,-4.783076763153076172e+00
-7.739270925521850586e-01,-1.841339874267578125e+01
8.538932800292968750e+00,-1.540914916992187500e+01
1.042195358276367188e+02,3.113592720031738281e+01
